epoch,cost,mse,gamma_min,gamma_max,gamma_mean,gamma_std,adjoint_grad_min,adjoint_grad_max,adjoint_grad_mean,adjoint_grad_std,adjoint_grad_norm,scaled_grad_min,scaled_grad_max,scaled_grad_norm,param_grad_norm,delta_gamma_mean_abs,delta_gamma_max_abs,delta_gamma_std,tv_raw,tv_loss,tv_weight,tv_type
0,6.892228975041714e-12,0.016010001301765442,0.9933072328567505,0.9933072328567505,0.9933071732521057,0.0,-1.3747118406733788e-13,1.0529733552103182e-13,-2.4700878346298367e-16,3.506290767576808e-15,6.362697911946325e-13,-0.00013747118646278977,0.00010529733845032752,0.0006362698040902615,9.795878262865137e-09,0.0,0.0,0.0,0.0,0.0,0.0,anisotropic
1,6.892228975041714e-12,0.016010001301765442,0.9933072328567505,0.9933072328567505,0.9933071732521057,0.0,-1.3747118406733788e-13,1.0529733552103182e-13,-2.4700878346298367e-16,3.506290767576808e-15,6.362697911946325e-13,-0.00013747118646278977,0.00010529733845032752,0.0006362698040902615,9.725617718195566e-09,0.0,0.0,0.0,0.0,0.0,0.0,anisotropic
2,6.892228975041714e-12,0.016010001301765442,0.9933072328567505,0.9933072328567505,0.9933071732521057,0.0,-1.3747118406733788e-13,1.0529733552103182e-13,-2.4700878346298367e-16,3.506290767576808e-15,6.362697911946325e-13,-0.00013747118646278977,0.00010529733845032752,0.0006362698040902615,9.676666745492661e-09,0.0,0.0,0.0,0.0,0.0,0.0,anisotropic
3,6.892228975041714e-12,0.016010001301765442,0.9933072328567505,0.9933072328567505,0.9933071732521057,0.0,-1.3747118406733788e-13,1.0529733552103182e-13,-2.4700878346298367e-16,3.506290767576808e-15,6.362697911946325e-13,-0.00013747118646278977,0.00010529733845032752,0.0006362698040902615,9.644346594635477e-09,0.0,0.0,0.0,0.0,0.0,0.0,anisotropic
4,6.892228975041714e-12,0.016010001301765442,0.9933072328567505,0.9933072328567505,0.9933071732521057,0.0,-1.3747118406733788e-13,1.0529733552103182e-13,-2.4700878346298367e-16,3.506290767576808e-15,6.362697911946325e-13,-0.00013747118646278977,0.00010529733845032752,0.0006362698040902615,9.625287981474753e-09,0.0,0.0,0.0,0.0,0.0,0.0,anisotropic
5,6.892228975041714e-12,0.016010001301765442,0.9933072328567505,0.9933072328567505,0.9933071732521057,0.0,-1.3747118406733788e-13,1.0529733552103182e-13,-2.4700878346298367e-16,3.506290767576808e-15,6.362697911946325e-13,-0.00013747118646278977,0.00010529733845032752,0.0006362698040902615,9.617213138708479e-09,0.0,0.0,0.0,0.0,0.0,0.0,anisotropic
6,6.892228975041714e-12,0.016010001301765442,0.9933072328567505,0.9933072328567505,0.9933071732521057,0.0,-1.3747118406733788e-13,1.0529733552103182e-13,-2.4700878346298367e-16,3.506290767576808e-15,6.362697911946325e-13,-0.00013747118646278977,0.00010529733845032752,0.0006362698040902615,9.618490104118686e-09,0.0,0.0,0.0,0.0,0.0,0.0,anisotropic
7,6.892228975041714e-12,0.016010001301765442,0.9933072328567505,0.9933072328567505,0.9933071732521057,0.0,-1.3747118406733788e-13,1.0529733552103182e-13,-2.4700878346298367e-16,3.506290767576808e-15,6.362697911946325e-13,-0.00013747118646278977,0.00010529733845032752,0.0006362698040902615,9.627520640923485e-09,0.0,0.0,0.0,0.0,0.0,0.0,anisotropic
8,6.892228975041714e-12,0.016010001301765442,0.9933072328567505,0.9933072328567505,0.9933071732521057,0.0,-1.3747118406733788e-13,1.0529733552103182e-13,-2.4700878346298367e-16,3.506290767576808e-15,6.362697911946325e-13,-0.00013747118646278977,0.00010529733845032752,0.0006362698040902615,9.643243163415094e-09,0.0,0.0,0.0,0.0,0.0,0.0,anisotropic
9,6.892228975041714e-12,0.016010001301765442,0.9933072328567505,0.9933072328567505,0.9933071732521057,0.0,-1.3747118406733788e-13,1.0529733552103182e-13,-2.4700878346298367e-16,3.506290767576808e-15,6.362697911946325e-13,-0.00013747118646278977,0.00010529733845032752,0.0006362698040902615,9.664902966463265e-09,0.0,0.0,0.0,0.0,0.0,0.0,anisotropic
10,6.892228975041714e-12,0.016010001301765442,0.9933072328567505,0.9933072328567505,0.9933071732521057,0.0,-1.3747118406733788e-13,1.0529733552103182e-13,-2.4700878346298367e-16,3.506290767576808e-15,6.362697911946325e-13,-0.00013747118646278977,0.00010529733845032752,0.0006362698040902615,9.691627010973673e-09,0.0,0.0,0.0,0.0,0.0,0.0,anisotropic
11,6.892228975041714e-12,0.016010001301765442,0.9933072328567505,0.9933072328567505,0.9933071732521057,0.0,-1.3747118406733788e-13,1.0529733552103182e-13,-2.4700878346298367e-16,3.506290767576808e-15,6.362697911946325e-13,-0.00013747118646278977,0.00010529733845032752,0.0006362698040902615,9.722876003750022e-09,0.0,0.0,0.0,0.0,0.0,0.0,anisotropic
