epoch,cost,mse,gamma_min,gamma_max,gamma_mean,gamma_std,adjoint_grad_min,adjoint_grad_max,adjoint_grad_mean,adjoint_grad_std,adjoint_grad_norm,scaled_grad_min,scaled_grad_max,scaled_grad_norm,param_grad_norm,delta_gamma_mean_abs,delta_gamma_max_abs,delta_gamma_std,tv_raw,tv_loss,tv_weight,tv_type
0,3.3704857481386963e-12,0.005119318142533302,0.989013135433197,0.9890131950378418,0.9890134334564209,1.7423715803488449e-09,-1.3216389246027693e-13,7.188224489381931e-14,-1.3250817990723764e-16,2.6680682335233734e-15,4.835598067798319e-13,-0.001321638934314251,0.0007188224699348211,0.004835598636418581,1.151210010394134e-07,1.4406396076083183e-09,5.960464477539063e-08,9.15742059959257e-09,0.0,0.0,0.0,anisotropic
1,3.3704855312982618e-12,0.005119318142533302,0.989013135433197,0.9890131950378418,0.9890134334564209,9.24325327389397e-09,-1.3216391956533124e-13,7.188224489381931e-14,-1.3250819314212744e-16,2.668068657039847e-15,4.835598609899405e-13,-0.0013216391671448946,0.0007188224699348211,0.004835598636418581,3.8323430031525153e-07,1.3747921911999583e-08,5.960464477539063e-08,2.5140623804986717e-08,0.0,0.0,0.0,anisotropic
2,3.3704853144578273e-12,0.005119318142533302,0.989013135433197,0.9890132546424866,0.9890131950378418,3.094680778303882e-08,-1.3216394667038556e-13,7.188219745997426e-14,-1.3250827255146624e-16,2.6680684452816102e-15,4.835598609899405e-13,-0.00132163951639086,0.0007188219460658729,0.004835598636418581,7.225269830842064e-07,9.784344001673162e-09,1.1920928955078125e-07,2.247736219374019e-08,0.0,0.0,0.0,anisotropic
3,3.3704848807769583e-12,0.005119318142533302,0.9890130758285522,0.9890133142471313,0.9890131950378418,4.164153466490461e-08,-1.3216394667038556e-13,7.18821568023928e-14,-1.3250832549102545e-16,2.668068657039847e-15,4.835598609899405e-13,-0.00132163951639086,0.0007188215968199074,0.004835599102079868,1.129796687989716e-06,5.231413524597883e-09,1.1920928955078125e-07,1.779456582085004e-08,0.0,0.0,0.0,anisotropic
4,3.370484230255655e-12,0.005119317211210728,0.9890129566192627,0.9890134334564209,0.9890131950378418,4.693096400387731e-08,-1.3216389246027693e-13,7.188210936854775e-14,-1.3250828578635605e-16,2.6680678100068998e-15,4.835597525697233e-13,-0.001321638934314251,0.0007188210729509592,0.004835597705096006,1.6081963664288588e-06,5.6588760344311595e-09,2.384185791015625e-07,1.9783445992516135e-08,0.0,0.0,0.0,anisotropic
