epoch,cost,mse,gamma_min,gamma_max,gamma_mean,gamma_std,adjoint_grad_min,adjoint_grad_max,adjoint_grad_mean,adjoint_grad_std,adjoint_grad_norm,scaled_grad_min,scaled_grad_max,scaled_grad_norm,param_grad_norm,delta_gamma_mean_abs,delta_gamma_max_abs,delta_gamma_std,tv_raw,tv_loss,tv_weight,tv_type
10,3.357429351896757e-12,0.005125792231410742,0.9933082461357117,0.9933083057403564,0.9933081269264221,2.889396499838881e-09,-1.3085423044602307e-13,7.083988614892817e-14,-1.3006243844648985e-16,2.640864288114644e-15,4.786196395809017e-13,-0.00013085422688163817,7.08398874849081e-05,0.0004786196514032781,3.138084372956775e-05,1.4296292647486553e-06,1.430511474609375e-06,7.1977130922107335e-09,0.0,0.0,0.0,anisotropic
11,3.357425448768936e-12,0.005125797353684902,0.9933096170425415,0.993309736251831,0.993309736251831,4.308502354888333e-08,-1.3085379676515407e-13,7.083955411201284e-14,-1.300616178833222e-16,2.6408556060269345e-15,4.786180674877516e-13,-0.00013085379032418132,7.083955279085785e-05,0.000478618050692603,3.137221669317656e-05,1.3672615750692785e-06,1.3709068298339844e-06,1.4282595550696442e-08,0.0,0.0,0.0,anisotropic
12,3.3574208951198115e-12,0.005125801078975201,0.9933109879493713,0.9933111071586609,0.9933109879493713,1.6444095862766517e-08,-1.3085349860955664e-13,7.083903911598091e-14,-1.3006140612508538e-16,2.640849465038067e-15,4.786169290754705e-13,-0.00013085349928587675,7.083903619786724e-05,0.00047861694474704564,3.136405156712019e-05,1.3157768989913166e-06,1.3709068298339844e-06,1.5706632439105306e-08,0.0,0.0,0.0,anisotropic
13,3.3574174256728595e-12,0.005125806666910648,0.9933122992515564,0.993312418460846,0.9933125972747803,3.60705176838394e-09,-1.308529836135247e-13,7.083889681444577e-14,-1.300601091058849e-16,2.6408388771262262e-15,4.7861497751156e-13,-0.00013085298996884376,7.083889795467257e-05,0.0004786150238942355,3.135589966448143e-05,1.2757282092934474e-06,1.3113021850585938e-06,2.923854580672014e-08,0.0,0.0,0.0,anisotropic
14,3.357413305704604e-12,0.005125812254846096,0.9933136105537415,0.993313729763031,0.993313729763031,4.8917350170540885e-08,-1.3085269901045443e-13,7.083851056742183e-14,-1.3005971205919088e-16,2.640832100862648e-15,4.786137848891703e-13,-0.0001308526989305392,7.083851232891902e-05,0.0004786138015333563,3.13482574411566e-05,1.253936716238968e-06,1.3113021850585938e-06,1.1333812999225756e-08,0.0,0.0,0.0,anisotropic
15,3.3574100530980866e-12,0.005125816911458969,0.9933148622512817,0.9933149814605713,0.993314802646637,4.2630919239172727e-08,-1.3085241440738415e-13,7.08380565577621e-14,-1.3005951353584386e-16,2.640826806906728e-15,4.78612809107215e-13,-0.00013085240789223462,7.083805394358933e-05,0.00047861284110695124,3.1340906870345266e-05,1.2254931789357215e-06,1.2516975402832031e-06,2.9584789729142358e-08,0.0,0.0,0.0,anisotropic
16,3.357405933129831e-12,0.00512582017108798,0.9933160543441772,0.9933161735534668,0.9933159351348877,3.978672502569225e-09,-1.30851967173988e-13,7.08378397173276e-14,-1.300585209191088e-16,2.640817489544308e-15,4.786111285938477e-13,-0.00013085197133477777,7.083784294081852e-05,0.00047861115308478475,3.133359193681633e-05,1.1920783435925841e-06,1.2516975402832031e-06,1.3170267099127386e-09,0.0,0.0,0.0,anisotropic
17,3.3574020300020102e-12,0.005125824362039566,0.9933172464370728,0.9933173656463623,0.9933174252510071,4.191015534615872e-09,-1.3085149283553754e-13,7.083773129711035e-14,-1.3005727683946752e-16,2.6408075369071778e-15,4.786093396602631e-13,-0.00013085149112157524,7.08377338014543e-05,0.00047860931954346597,3.1326440400696086e-05,1.1464635463198647e-06,1.1920928955078125e-06,2.5252784752183288e-08,0.0,0.0,0.0,anisotropic
18,3.3573992110763617e-12,0.005125829018652439,0.9933184385299683,0.9933185577392578,0.993318498134613,3.0730586075833344e-08,-1.3085120823246726e-13,7.083733149755925e-14,-1.300570650812307e-16,2.6408022429512575e-15,4.786083096681992e-13,-0.0001308512146351859,7.083733362378553e-05,0.00047860833001323044,3.1319723661469456e-05,1.1504162102937698e-06,1.1920928955078125e-06,2.733497161955256e-08,0.0,0.0,0.0,anisotropic
19,3.3573957416294098e-12,0.005125831346958876,0.993319571018219,0.9933196902275085,0.993319571018219,4.4103490637326104e-08,-1.308509778395056e-13,7.083693847427172e-14,-1.300567871485449e-16,2.6407965254788635e-15,4.78607333886244e-13,-0.00013085098180454224,7.083694072207436e-05,0.00047860731137916446,3.131317883421315e-05,1.101254383684136e-06,1.1324882507324219e-06,2.9768376208494374e-08,0.0,0.0,0.0,anisotropic
20,3.3573929227037613e-12,0.005125836003571749,0.993320643901825,0.9933208227157593,0.9933205842971802,7.273972979504606e-09,-1.308506119212724e-13,7.083674873889154e-14,-1.3005597982026704e-16,2.640789113940575e-15,4.786059786335284e-13,-0.00013085061800666153,7.083675154717639e-05,0.00047860597260296345,3.130667581881201e-05,1.0961339285131544e-06,1.1324882507324219e-06,2.9073621732322863e-08,0.0,0.0,0.0,anisotropic
21,3.357387501692899e-12,0.005125841125845909,0.9933217763900757,0.9933218955993652,0.9933216571807861,4.046092882958874e-08,-1.3085020534545772e-13,7.083658610856566e-14,-1.3005478868018496e-16,2.6407791613034448e-15,4.786041354898352e-13,-0.00013085021055303514,7.083658420015126e-05,0.00047860416816547513,3.1300270232818715e-05,1.0589574230834842e-06,1.0728836059570312e-06,2.5221932986596585e-08,0.0,0.0,0.0,anisotropic
22,3.357384899607685e-12,0.005125844851136208,0.9933228492736816,0.9933229684829712,0.9933227300643921,2.5849839602187785e-08,-1.308498394272245e-13,7.083633538681328e-14,-1.3005428575437253e-16,2.640773020314577e-15,4.786030512876627e-13,-0.0001308498322032392,7.083633681759238e-05,0.0004786030622199178,3.129417239358589e-05,1.0629846656229347e-06,1.0728836059570312e-06,2.2182174319596015e-08,0.0,0.0,0.0,anisotropic
23,3.3573833817246435e-12,0.005125849507749081,0.9933238625526428,0.9933240413665771,0.9933240413665771,5.529505742174479e-09,-1.3084973100700725e-13,7.083584749583566e-14,-1.3005468280106655e-16,2.640770902732209e-15,4.786026718169023e-13,-0.0001308497303398326,7.083584932843223e-05,0.0004786026547662914,3.128844882362805e-05,1.013950168271549e-06,1.0728836059570312e-06,6.289492926470075e-09,0.0,0.0,0.0,anisotropic
24,3.3573790449159535e-12,0.005125851836055517,0.993324875831604,0.9933250546455383,0.9933250546455383,7.86828024956776e-09,-1.3084933798371973e-13,7.083567808924621e-14,-1.3005350489587428e-16,2.6407622206444997e-15,4.786010455136436e-13,-0.00013084933743812144,7.083567470544949e-05,0.00047860105405561626,3.128249477909555e-05,1.0131025192094967e-06,1.0132789611816406e-06,3.2381981540652305e-09,0.0,0.0,0.0,anisotropic
25,3.3573768765116085e-12,0.005125855561345816,0.9933258891105652,0.9933260679244995,0.9933260679244995,7.537501289789361e-09,-1.3084895851295936e-13,7.083548835386602e-14,-1.3005300197006185e-16,2.6407556561391585e-15,4.785999071013625e-13,-0.0001308489590883255,7.083548553055152e-05,0.00047859986079856753,3.127683544594644e-05,1.0116018529515713e-06,1.0132789611816406e-06,9.856657712248307e-09,0.0,0.0,0.0,anisotropic
26,3.3573729733837876e-12,0.005125859286636114,0.9933269023895264,0.9933270812034607,0.9933270812034607,4.335845460445853e-08,-1.3084855193714467e-13,7.08353731573852e-14,-1.3005185053464917e-16,2.640746974051449e-15,4.785982807981037e-13,-0.0001308485516346991,7.083537639118731e-05,0.0004785982600878924,3.1271136398814124e-05,9.55184077611193e-07,1.0132789611816406e-06,9.365471953515225e-09,0.0,0.0,0.0,anisotropic
27,3.357371455500746e-12,0.005125863011926413,0.9933278560638428,0.9933280348777771,0.9933280348777771,6.938302821168918e-09,-1.3084849772703605e-13,7.083482428003537e-14,-1.300524328698004e-16,2.6407454917437914e-15,4.785981181677779e-13,-0.0001308484934270382,7.083482341840863e-05,0.0004785980563610792,3.126596471545735e-05,9.542400221107528e-07,1.0132789611816406e-06,5.77924330613655e-09,0.0,0.0,0.0,anisotropic
28,3.3573677692133597e-12,0.005125865340232849,0.9933288097381592,0.9933289885520935,0.9933289885520935,8.939135653918129e-09,-1.3084821312396577e-13,7.083460743960088e-14,-1.3005182406486957e-16,2.6407395625131606e-15,4.785969797554968e-13,-0.00013084821694064885,7.08346051396802e-05,0.0004785969795193523,3.126063582922105e-05,9.529485396342352e-07,9.5367431640625e-07,6.537144159324271e-09,0.0,0.0,0.0,anisotropic
29,3.3573651671281457e-12,0.005125869065523148,0.9933297634124756,0.9933299422264099,0.9933299422264099,6.585545442305829e-09,-1.308478065481511e-13,7.083453290070152e-14,-1.300507917434651e-16,2.6407315157001617e-15,4.785955160825639e-13,-0.00013084780948702246,7.083453238010406e-05,0.000478595495223999,3.1255309192542166e-05,9.427149052498862e-07,9.5367431640625e-07,2.308981095211493e-08,0.0,0.0,0.0,anisotropic
30,3.3573612640003248e-12,0.005125872790813446,0.993330717086792,0.9933308959007263,0.9933308959007263,5.030943128758736e-08,-1.3084752194508081e-13,7.083437704663922e-14,-1.3005005058963626e-16,2.64072431592011e-15,4.785941608298483e-13,-0.0001308475184487179,7.083437958499417e-05,0.00047859421465545893,3.125016649293003e-05,9.051072993315756e-07,9.5367431640625e-07,2.3153424066890693e-08,0.0,0.0,0.0,anisotropic
31,3.3573588787555453e-12,0.0051258765161037445,0.9933316111564636,0.993331789970398,0.993331789970398,6.992782797254904e-09,-1.3084714247432044e-13,7.083424152136766e-14,-1.300491638520196e-16,2.640717539656532e-15,4.785929139973499e-13,-0.00013084714009892195,7.08342413417995e-05,0.00047859293408691883,3.1245077155822296e-05,8.948645700002089e-07,9.5367431640625e-07,6.837340471577136e-09,0.0,0.0,0.0,anisotropic
32,3.357356493510766e-12,0.005125880241394043,0.9933325052261353,0.9933326840400696,0.9933326840400696,4.3294640761359915e-08,-1.3084699339652173e-13,7.083385527434372e-14,-1.300492564962482e-16,2.640714151524743e-15,4.785923718962637e-13,-0.00013084699457976967,7.083385571604595e-05,0.0004785923520103097,3.1240324511625876e-05,8.936458470998332e-07,8.940696716308594e-07,5.0082982205879034e-09,0.0,0.0,0.0,anisotropic
33,3.3573549756277243e-12,0.005125882104039192,0.9933333992958069,0.9933335781097412,0.9933335781097412,8.440038890000778e-09,-1.308468172136687e-13,7.083353678995555e-14,-1.300493094358074e-16,2.640710763392954e-15,4.785917755850688e-13,-0.00013084681995678693,7.083353557391092e-05,0.00047859176993370056,3.123565822986943e-05,8.933475328376517e-07,8.940696716308594e-07,6.520940232235262e-09,0.0,0.0,0.0,anisotropic
34,3.3573510724999034e-12,0.005125885829329491,0.9933342933654785,0.9933344721794128,0.9933345317840576,6.6510748020220944e-09,-1.3084634287521824e-13,7.083360455259133e-14,-1.300476947792517e-16,2.6407008107558238e-15,4.785899324413756e-13,-0.0001308463397435844,7.083360105752945e-05,0.00047858990728855133,3.1230678938596605e-05,8.521401468897238e-07,8.940696716308594e-07,2.7223739706982997e-08,0.0,0.0,0.0,anisotropic
