epoch,cost,mse,gamma_min,gamma_max,gamma_mean,gamma_std,adjoint_grad_min,adjoint_grad_max,adjoint_grad_mean,adjoint_grad_std,adjoint_grad_norm,scaled_grad_min,scaled_grad_max,scaled_grad_norm,param_grad_norm,delta_gamma_mean_abs,delta_gamma_max_abs,delta_gamma_std,tv_raw,tv_loss,tv_weight,tv_type
22,3.3574304360989293e-12,0.005125782452523708,0.9933061003684998,0.9933083057403564,0.9933072328567505,3.4922987879326683e-07,-1.3085447439151188e-13,7.083977772871092e-14,-1.300633913585555e-16,2.640869793828801e-15,4.786206153628569e-13,-0.00013085447426419705,7.083977834554389e-05,0.00047862064093351364,6.691193796976496e-07,9.042196325026453e-09,5.960464477539063e-08,2.3215793731878875e-08,0.0,0.0,0.0,anisotropic
23,3.357430219258495e-12,0.005125781986862421,0.993306040763855,0.9933083653450012,0.9933072328567505,3.585265631045331e-07,-1.3085446083898472e-13,7.083975739992018e-14,-1.300633384189963e-16,2.6408691585540905e-15,4.786205611527483e-13,-0.00013085445971228182,7.083975651767105e-05,0.00047862055362202227,6.894749420571248e-07,9.260475053451955e-09,1.1920928955078125e-07,2.349869632212176e-08,0.0,0.0,0.0,anisotropic
24,3.3574300024180603e-12,0.005125781986862421,0.993306040763855,0.993308424949646,0.9933072328567505,3.6859617580375925e-07,-1.3085446083898472e-13,7.083977772871092e-14,-1.300633384189963e-16,2.6408691585540905e-15,4.786205069426397e-13,-0.00013085445971228182,7.083977834554389e-05,0.0004786205245181918,7.102306846465931e-07,9.387804311700165e-09,5.960464477539063e-08,2.3655184477888724e-08,0.0,0.0,0.0,anisotropic
25,3.3574291350563223e-12,0.005125781986862421,0.9933059811592102,0.9933084845542908,0.9933072328567505,3.869801048494992e-07,-1.3085444728645756e-13,7.083975739992018e-14,-1.300632854794371e-16,2.640868735037617e-15,4.786204527325311e-13,-0.0001308544451603666,7.083975651767105e-05,0.00047862043720670044,7.311401874892668e-07,9.527866495773196e-09,1.1920928955078125e-07,2.3839580975959507e-08,0.0,0.0,0.0,anisotropic
26,3.357428918215888e-12,0.005125781986862421,0.9933059811592102,0.9933085441589355,0.9933072328567505,3.9562399933856796e-07,-1.308544337339304e-13,7.08397506236566e-14,-1.300632457747677e-16,2.64086852327938e-15,4.786203985224224e-13,-0.00013085443060845137,7.083974924171343e-05,0.00047862040810287,7.524678000528657e-07,9.586074156686664e-09,1.1920928955078125e-07,2.3908231838731808e-08,0.0,0.0,0.0,anisotropic
27,3.357429351896757e-12,0.005125781986862421,0.9933059215545654,0.9933086037635803,0.9933072328567505,4.0732572870183503e-07,-1.3085436597129463e-13,7.08397506236566e-14,-1.300632854794371e-16,2.6408683115211433e-15,4.786203443123138e-13,-0.00013085437240079045,7.083974924171343e-05,0.0004786203207913786,7.741072419688387e-07,9.797076927497983e-09,1.1920928955078125e-07,2.417396416376505e-08,0.0,0.0,0.0,anisotropic
28,3.3574287013754534e-12,0.005125781986862421,0.9933058619499207,0.9933086633682251,0.9933072328567505,4.2594840010679036e-07,-1.3085436597129463e-13,7.083973029486587e-14,-1.300631663654289e-16,2.640867676246433e-15,4.786202358920966e-13,-0.00013085437240079045,7.083972741384059e-05,0.0004786202043760568,7.960724116396372e-07,9.875293471850455e-09,1.1920928955078125e-07,2.4283957955617552e-08,0.0,0.0,0.0,anisotropic
29,3.3574282676945844e-12,0.005125781521201134,0.9933058619499207,0.9933087229728699,0.9933072328567505,4.3491434098541504e-07,-1.3085436597129463e-13,7.083970996607514e-14,-1.300631001909799e-16,2.6408670409717224e-15,4.786201274718793e-13,-0.00013085437240079045,7.083971286192536e-05,0.0004786201170645654,8.185276498980072e-07,1.0009898687712848e-08,1.1920928955078125e-07,2.444399704870648e-08,0.0,0.0,0.0,anisotropic
30,3.3574291350563223e-12,0.005125781521201134,0.9933058023452759,0.9933087825775146,0.9933072328567505,4.4453176428760344e-07,-1.3085432531371316e-13,7.083973707112945e-14,-1.300631796003187e-16,2.6408670409717224e-15,4.786201274718793e-13,-0.00013085432874504477,7.08397346897982e-05,0.0004786201461683959,8.414998044350209e-07,1.0637450031936169e-08,1.1920928955078125e-07,2.5214882626301005e-08,0.0,0.0,0.0,anisotropic
31,3.35742805085415e-12,0.005125781055539846,0.9933058023452759,0.9933088421821594,0.9933072328567505,4.576732806071959e-07,-1.30854311761186e-13,7.083971674233872e-14,-1.300630737212003e-16,2.6408666174552488e-15,4.786200190516621e-13,-0.00013085431419312954,7.083972013788298e-05,0.00047862002975307405,8.647615008138859e-07,1.0733856470324099e-08,1.1920928955078125e-07,2.5349706334054645e-08,0.0,0.0,0.0,anisotropic
32,3.3574278340137154e-12,0.005125781055539846,0.9933057427406311,0.993308961391449,0.9933072328567505,4.665080552967993e-07,-1.3085432531371316e-13,7.08396896372844e-14,-1.300630472514207e-16,2.640866193938775e-15,4.786199648415534e-13,-0.00013085432874504477,7.083969103405252e-05,0.0004786200006492436,8.884976411011536e-07,1.0499206837266684e-08,1.1920928955078125e-07,2.5059705421881517e-08,0.0,0.0,0.0,anisotropic
33,3.357427617173281e-12,0.005125781055539846,0.9933057427406311,0.9933090209960938,0.9933072328567505,4.836971925215039e-07,-1.3085425755107738e-13,7.083964897970293e-14,-1.3006299431186149e-16,2.6408657704223015e-15,4.786198564213362e-13,-0.00013085425598546863,7.083964737830684e-05,0.00047861988423392177,9.125628685143254e-07,1.1112206266261637e-08,1.1920928955078125e-07,2.5803581493732963e-08,0.0,0.0,0.0,anisotropic
34,3.357427183492412e-12,0.005125781055539846,0.9933056831359863,0.9933090806007385,0.9933072328567505,4.911706810162286e-07,-1.3085425755107738e-13,7.083966253223009e-14,-1.3006294137230228e-16,2.640865135147591e-15,4.786198022112276e-13,-0.00013085425598546863,7.083966193022206e-05,0.0004786197969224304,9.371518418299464e-07,1.1263182386755943e-08,1.1920928955078125e-07,2.6002483721754288e-08,0.0,0.0,0.0,anisotropic
35,3.3574269666519774e-12,0.005125781055539846,0.9933056831359863,0.9933091402053833,0.9933072328567505,5.017956823394343e-07,-1.3085423044602307e-13,7.083965575596651e-14,-1.3006291490252268e-16,2.6408647116311175e-15,4.78619748001119e-13,-0.00013085422688163817,7.083965465426445e-05,0.0004786197387147695,9.615543256218173e-07,1.1514202924445271e-08,1.1920928955078125e-07,2.635010609708388e-08,0.0,0.0,0.0,anisotropic
36,3.357426749811543e-12,0.005125780589878559,0.9933056235313416,0.9933092594146729,0.9933072328567505,5.136473077982373e-07,-1.3085424399855022e-13,7.083960832212147e-14,-1.3006290166763288e-16,2.640864288114644e-15,4.786196395809017e-13,-0.0001308542414335534,7.083961099851876e-05,0.0004786196514032781,9.866401114898374e-07,1.2018062989227474e-08,1.1920928955078125e-07,2.6894067417515544e-08,0.0,0.0,0.0,anisotropic
37,3.3574260992902394e-12,0.005125780589878559,0.9933056235313416,0.9933093190193176,0.9933072328567505,5.228158101999725e-07,-1.3085420334096876e-13,7.083960154585789e-14,-1.3006286196296348e-16,2.6408638645981702e-15,4.786195311606845e-13,-0.0001308541977778077,7.083960372256115e-05,0.0004786195349879563,1.012382889683612e-06,1.1990778148174286e-08,1.1920928955078125e-07,2.69122075735595e-08,0.0,0.0,0.0,anisotropic
38,3.3574256656093704e-12,0.005125780589878559,0.9933055639266968,0.9933094382286072,0.9933072328567505,5.386594921219512e-07,-1.3085413557833298e-13,7.083959476959431e-14,-1.3006278255362467e-16,2.640863017565223e-15,4.786194769505758e-13,-0.0001308541395701468,7.083959644660354e-05,0.0004786194476764649,1.0384868883301762e-06,1.2396412785165012e-08,1.1920928955078125e-07,2.738941873303702e-08,0.0,0.0,0.0,anisotropic
39,3.357425882449805e-12,0.005125780589878559,0.993305504322052,0.993309497833252,0.9933072328567505,5.548457124859851e-07,-1.3085413557833298e-13,7.083957444080358e-14,-1.3006275608384507e-16,2.640862805806986e-15,4.786193685303586e-13,-0.0001308541395701468,7.08395746187307e-05,0.00047861936036497355,1.0651176277579419e-06,1.2822056305594742e-08,1.1920928955078125e-07,2.788764952299516e-08,0.0,0.0,0.0,anisotropic
40,3.3574252319285014e-12,0.0051257796585559845,0.993305504322052,0.9933096170425415,0.9933072328567505,5.670484597430914e-07,-1.308540949207515e-13,7.083953378322211e-14,-1.3006270314428587e-16,2.6408621705322757e-15,4.786192601101413e-13,-0.00013085409591440111,7.083953096298501e-05,0.0004786192439496517,1.0920186783772137e-06,1.3033059076406062e-08,1.1920928955078125e-07,2.8165132448521035e-08,0.0,0.0,0.0,anisotropic
41,3.357425015088067e-12,0.0051257796585559845,0.9933054447174072,0.9933096766471863,0.9933072328567505,5.817749979541986e-07,-1.308540678156972e-13,7.083954733574926e-14,-1.3006268990939607e-16,2.640861747015802e-15,4.786191516899241e-13,-0.00013085406681057066,7.083954551490024e-05,0.00047861915663816035,1.1186819280384981e-06,1.3329554349184036e-08,1.1920928955078125e-07,2.8474076430029527e-08,0.0,0.0,0.0,anisotropic
42,3.357424581407198e-12,0.0051257796585559845,0.9933054447174072,0.9933097958564758,0.9933072328567505,5.988654265820514e-07,-1.3085405426317004e-13,7.083952023069495e-14,-1.3006262373494706e-16,2.6408613234993284e-15,4.786190974798155e-13,-0.00013085405225865543,7.08395236870274e-05,0.000478619069326669,1.1450748697331342e-06,1.356056600343436e-08,1.1920928955078125e-07,2.8745231972493457e-08,0.0,0.0,0.0,anisotropic
43,3.357424147726329e-12,0.00512577872723341,0.9933053851127625,0.9933098554611206,0.9933072328567505,6.160249199638201e-07,-1.3085402715811573e-13,7.083952023069495e-14,-1.3006254432560826e-16,2.640860688224618e-15,4.786189348494896e-13,-0.00013085402315482497,7.08395236870274e-05,0.00047861895291134715,1.172751777133179e-06,1.3851604308001697e-08,1.1920928955078125e-07,2.9097078524387143e-08,0.0,0.0,0.0,anisotropic
44,3.35742371404546e-12,0.00512577872723341,0.9933053255081177,0.9933099746704102,0.9933072328567505,6.30170916338102e-07,-1.3085395939547995e-13,7.083949990190422e-14,-1.3006250462093886e-16,2.6408600529499076e-15,4.786188264292723e-13,-0.00013085396494716406,7.083950185915455e-05,0.0004786188364960253,1.2008718542971847e-06,1.4309989637695253e-08,1.1920928955078125e-07,2.964037371100403e-08,0.0,0.0,0.0,anisotropic
45,3.357423280364591e-12,0.00512577872723341,0.9933053255081177,0.9933100938796997,0.9933072328567505,6.473027838183043e-07,-1.3085395939547995e-13,7.08394727968499e-14,-1.3006246491626945e-16,2.6408592059169603e-15,4.786187180090551e-13,-0.00013085396494716406,7.08394727553241e-05,0.0004786187200807035,1.2292778886078712e-06,1.4417310012504458e-08,1.1920928955078125e-07,2.9737194040535542e-08,0.0,0.0,0.0,anisotropic
46,3.3574226298432874e-12,0.005125778261572123,0.9933052659034729,0.9933101534843445,0.9933072328567505,6.626324307035247e-07,-1.3085395939547995e-13,7.083941858674128e-14,-1.3006239874182045e-16,2.6408587824004867e-15,4.786186095888378e-13,-0.00013085396494716406,7.08394218236208e-05,0.0004786186327692121,1.2584735345735154e-06,1.4993929653428495e-08,1.1920928955078125e-07,3.0445239218579445e-08,0.0,0.0,0.0,anisotropic
47,3.357422413002853e-12,0.005125777795910835,0.9933052659034729,0.993310272693634,0.9933072328567505,6.796609000048193e-07,-1.3085391873789848e-13,7.083941858674128e-14,-1.3006234580226125e-16,2.640858358884013e-15,4.786185011686206e-13,-0.00013085392129141837,7.08394218236208e-05,0.00047861854545772076,1.2881855241455321e-06,1.5192199498414993e-08,1.1920928955078125e-07,3.055359698578286e-08,0.0,0.0,0.0,anisotropic
48,3.357422413002853e-12,0.005125777795910835,0.9933052062988281,0.9933103919029236,0.9933072328567505,6.936995760042919e-07,-1.3085386452778985e-13,7.083940503421413e-14,-1.3006231933248164e-16,2.6408577236093026e-15,4.78618446958512e-13,-0.00013085386308375746,7.083940727170557e-05,0.00047861839993856847,1.3184270378387882e-06,1.581247488502413e-08,1.1920928955078125e-07,3.129810721702597e-08,0.0,0.0,0.0,anisotropic
49,3.3574217624815494e-12,0.005125777795910835,0.9933051466941833,0.9933105111122131,0.9933072328567505,7.121227554307552e-07,-1.3085379676515407e-13,7.083937792915981e-14,-1.3006227962781224e-16,2.6408568765763554e-15,4.786182843281861e-13,-0.00013085379032418132,7.083937816787511e-05,0.0004786182544194162,1.349482403009283e-06,1.591797627042979e-08,1.1920928955078125e-07,3.146071847481835e-08,0.0,0.0,0.0,anisotropic
50,3.357421545641115e-12,0.005125777795910835,0.9933051466941833,0.9933106303215027,0.9933072328567505,7.321611974475672e-07,-1.3085379676515407e-13,7.083936437663266e-14,-1.3006222668825304e-16,2.6408564530598817e-15,4.786181759079688e-13,-0.00013085379032418132,7.083936361595988e-05,0.0004786181962117553,1.381095468462372e-06,1.6400008462369442e-08,1.1920928955078125e-07,3.1893957697093356e-08,0.0,0.0,0.0,anisotropic
51,3.3574208951198115e-12,0.005125776864588261,0.9933050870895386,0.9933107495307922,0.9933072328567505,7.546338451902557e-07,-1.3085371544999114e-13,7.083933049531477e-14,-1.3006212080913463e-16,2.640855182510461e-15,4.786179590675343e-13,-0.00013085371756460518,7.083932723617181e-05,0.00047861802158877254,1.4131786778656854e-06,1.6574631445109844e-08,1.1920928955078125e-07,3.220854338792378e-08,0.0,0.0,0.0,anisotropic
52,3.357420244598508e-12,0.005125776864588261,0.9933050274848938,0.993310809135437,0.9933072328567505,7.740142109469161e-07,-1.3085371544999114e-13,7.083931016652403e-14,-1.3006206786957543e-16,2.6408547589939872e-15,4.786179590675343e-13,-0.00013085371756460518,7.083931268425658e-05,0.0004786179633811116,1.4457566790470979e-06,1.7527781892567873e-08,1.7881393432617188e-07,3.308540286184325e-08,0.0,0.0,0.0,anisotropic
53,3.357419810917639e-12,0.005125776864588261,0.993304967880249,0.9933109879493713,0.9933072328567505,7.953555609674368e-07,-1.3085362058230104e-13,7.083927628520614e-14,-1.3006201493001622e-16,2.64085391196104e-15,4.786177422270999e-13,-0.00013085361570119858,7.083927630446851e-05,0.00047861773055046797,1.4790785922033173e-06,1.7456841305829585e-08,1.7881393432617188e-07,3.313288132744674e-08,0.0,0.0,0.0,anisotropic
54,3.3574191603963355e-12,0.005125775933265686,0.9933049082756042,0.9933111071586609,0.9933072328567505,8.149932000378612e-07,-1.3085359347724673e-13,7.083923562762467e-14,-1.3006194875556722e-16,2.6408532766863295e-15,4.786176338068826e-13,-0.00013085358659736812,7.083923264872283e-05,0.00047861761413514614,1.5130642574361985e-06,1.8088030628859997e-08,1.7881393432617188e-07,3.3776206720403934e-08,0.0,0.0,0.0,anisotropic
55,3.357418509875032e-12,0.005125775933265686,0.9933048486709595,0.9933112263679504,0.9933072328567505,8.412743000008049e-07,-1.3085359347724673e-13,7.083922207509752e-14,-1.3006186934622841e-16,2.640852641411619e-15,4.786175253866654e-13,-0.00013085358659736812,7.083922537276521e-05,0.00047861755592748523,1.5476615753473192e-06,1.880653144326061e-08,1.7881393432617188e-07,3.450175611874329e-08,0.0,0.0,0.0,anisotropic
56,3.357418509875032e-12,0.005125775467604399,0.9933047890663147,0.99331134557724,0.9933072328567505,8.71339295827056e-07,-1.3085357992471958e-13,7.083918819377963e-14,-1.30061829641559e-16,2.6408522178951455e-15,4.786174169664481e-13,-0.00013085358659736812,7.083918899297714e-05,0.0004786174395121634,1.5830253261156101e-06,1.9028448150493205e-08,1.7881393432617188e-07,3.47336239769902e-08,0.0,0.0,0.0,anisotropic
57,3.357417642513294e-12,0.005125775001943111,0.9933047294616699,0.9933114647865295,0.9933072328567505,8.92401999408321e-07,-1.3085348505702948e-13,7.08391678649889e-14,-1.300617369973304e-16,2.6408511591039614e-15,4.786172543361222e-13,-0.00013085348473396152,7.08391671651043e-05,0.0004786172357853502,1.6191576599184693e-06,1.950866135302931e-08,1.7881393432617188e-07,3.522291791568932e-08,0.0,0.0,0.0,anisotropic
58,3.357416775151556e-12,0.005125775001943111,0.9933046698570251,0.9933115839958191,0.9933072328567505,9.147622677119216e-07,-1.3085344439944802e-13,7.083912043114385e-14,-1.30061697292661e-16,2.640850312071014e-15,4.786170917057964e-13,-0.00013085344107821584,7.083912350935861e-05,0.0004786170902661979,1.6558334474198615e-06,2.0234438125044107e-08,1.7881393432617188e-07,3.594090003389283e-08,0.0,0.0,0.0,anisotropic
59,3.3574161246302525e-12,0.005125774070620537,0.9933046102523804,0.9933117628097534,0.9933072328567505,9.408250889464398e-07,-1.3085337663681224e-13,7.083907977356238e-14,-1.300615914135426e-16,2.64084925327983e-15,4.786169290754705e-13,-0.00013085338287055492,7.083907985361293e-05,0.0004786169156432152,1.6933119216379915e-06,2.0436345948837698e-08,1.7881393432617188e-07,3.629360634249679e-08,0.0,0.0,0.0,anisotropic
60,3.357415907789818e-12,0.005125774070620537,0.9933045506477356,0.993311882019043,0.9933072328567505,9.63509364737547e-07,-1.3085336308428508e-13,7.08390729972988e-14,-1.300615517088732e-16,2.6408486180051196e-15,4.786168206552532e-13,-0.0001308533683186397,7.083907257765532e-05,0.00047861679922789335,1.7316789616861275e-06,2.1114828996360302e-08,1.7881393432617188e-07,3.696128203500848e-08,0.0,0.0,0.0,anisotropic
61,3.357415474108949e-12,0.005125773139297962,0.9933044910430908,0.9933120608329773,0.9933072328567505,9.910444305205601e-07,-1.308532953216493e-13,7.083903233971733e-14,-1.300614722995344e-16,2.6408477709721724e-15,4.786166038148187e-13,-0.00013085329555906355,7.083902892190963e-05,0.0004786166246049106,1.770675316933267e-06,2.1793312043882906e-08,1.7881393432617188e-07,3.768302647699784e-08,0.0,0.0,0.0,anisotropic
62,3.35741504042808e-12,0.005125773139297962,0.993304431438446,0.9933121800422668,0.9933072328567505,1.018109173855919e-06,-1.308532953216493e-13,7.083899845839944e-14,-1.3006140612508538e-16,2.6408473474556987e-15,4.786165496047101e-13,-0.00013085329555906355,7.083899981807917e-05,0.0004786165663972497,1.8105928799970732e-06,2.226988726761192e-08,1.7881393432617188e-07,3.814350080233453e-08,0.0,0.0,0.0,anisotropic
