epoch,cost,mse,gamma_min,gamma_max,gamma_mean,gamma_std,adjoint_grad_min,adjoint_grad_max,adjoint_grad_mean,adjoint_grad_std,adjoint_grad_norm,scaled_grad_min,scaled_grad_max,scaled_grad_norm,param_grad_norm,delta_gamma_mean_abs,delta_gamma_max_abs,delta_gamma_std,tv_raw,tv_loss,tv_weight,tv_type
0,6.89225673061733e-12,0.016008520498871803,0.9927728772163391,0.9937297105789185,0.9933056831359863,0.00014474947238340974,-1.3744693859625567e-13,1.0530558223380629e-13,-2.4702397711647505e-16,3.5064481039467606e-15,6.362984141319861e-13,-0.00013744694297201931,0.00010530558211030439,0.00063629838405177,0.0003285950325564694,6.472787208622321e-05,0.0006181001663208008,9.235255129169673e-05,0.0,0.0,0.0,anisotropic
1,6.88844944626843e-12,0.016008654609322548,0.992686927318573,0.9938854575157166,0.993304967880249,0.00017378672782797366,-1.3729340201610457e-13,1.0512046148911797e-13,-2.46617930697385e-16,3.50287743655761e-15,6.35648434929581e-13,-0.00013729340571444482,0.00010512045992072672,0.0006356484373100102,0.0003388872175315111,5.84654335398227e-05,0.00041300058364868164,8.041921682888642e-05,0.0,0.0,0.0,anisotropic
2,6.885267963413488e-12,0.016008587554097176,0.9924524426460266,0.9942755103111267,0.9933032989501953,0.00022993881430011243,-1.371948615911528e-13,1.0498935434141016e-13,-2.462839350183708e-16,3.5000987449741424e-15,6.351424919857906e-13,-0.00013719486014451832,0.00010498935444047675,0.0006351424963213503,0.0003973399747712307,5.72651406400837e-05,0.00033551454544067383,7.73342399043031e-05,0.0,0.0,0.0,anisotropic
3,6.882246508799206e-12,0.01600823923945427,0.9922571778297424,0.9945888519287109,0.9933006763458252,0.00029416734469123185,-1.3710748844857762e-13,1.0487342602411714e-13,-2.4597066517678472e-16,3.497559340198274e-15,6.346799713390083e-13,-0.0001371074904454872,0.00010487342660780996,0.0006346799782477319,0.0004680261974971499,5.7408815337112173e-05,0.00032323598861694336,7.684768206672743e-05,0.0,0.0,0.0,anisotropic
4,6.87920900799277e-12,0.01600763387978077,0.9921073317527771,0.9948818683624268,0.9932972192764282,0.0003616361354943365,-1.3702103687784906e-13,1.0476005235819305e-13,-2.456580306099091e-16,3.4950646164103732e-15,6.342254737883024e-13,-0.00013702103751711547,0.00010476005263626575,0.0006342254346236587,0.0005329308164218217,5.7736426242627203e-05,0.00030416250228881836,7.632095366716385e-05,0.0,0.0,0.0,anisotropic
5,6.876149823142885e-12,0.016006862744688988,0.9919973015785217,0.9951590895652771,0.9932929873466492,0.0004298658750485629,-1.3694033157863467e-13,1.0465115102623046e-13,-2.4534542251281304e-16,3.4926315142693853e-15,6.337821435199731e-13,-0.00013694033259525895,0.00010465115337865427,0.0006337821832858026,0.0005919893635422973,5.8266268752049655e-05,0.0002790093421936035,7.575796917080879e-05,0.0,0.0,0.0,anisotropic
6,6.873090638293e-12,0.016006022691726685,0.9919338822364807,0.9954116940498352,0.9932878613471985,0.0004980492522008717,-1.36869153706011e-13,1.045493986523427e-13,-2.450357260914732e-16,3.490310008719198e-15,6.333590878322692e-13,-0.000136869159177877,0.00010454939911141992,0.0006333591300062835,0.000647696514071978,5.952155333943665e-05,0.0002657771110534668,7.574005576316267e-05,0.0,0.0,0.0,anisotropic
7,6.870027116634425e-12,0.016005173325538635,0.9918935298919678,0.9956353306770325,0.9932818412780762,0.0005665725329890847,-1.3680880430258502e-13,1.0445575746595784e-13,-2.44730370713988e-16,3.4881333458029913e-15,6.329621614169223e-13,-0.00013680879783350974,0.00010445575753692538,0.0006329621537588537,0.0007017036976796327,6.182764627737924e-05,0.0002530813217163086,7.660791743546724e-05,0.0,0.0,0.0,anisotropic
8,6.8669419109324e-12,0.016004322096705437,0.9918456077575684,0.9958259463310242,0.9932749271392822,0.0006360694533213973,-1.3675979836438867e-13,1.0437032911102956e-13,-2.4442991224572915e-16,3.486116136839105e-15,6.325941289894721e-13,-0.00013675980153493583,0.00010437033051857725,0.0006325941067188978,0.0007551028251496491,6.527770165121183e-05,0.00023418664932250977,7.870481931604445e-05,0.0,0.0,0.0,anisotropic
9,6.863813337143476e-12,0.016003461554646492,0.9917629361152649,0.9959802031517029,0.9932669401168823,0.0007071971776895225,-1.3672278641272545e-13,1.0429296450975914e-13,-2.441344300960354e-16,3.484266005124065e-15,6.32256237382417e-13,-0.00013672278146259487,0.00010429296526126564,0.0006322562694549561,0.0008087643232057562,6.975889846216887e-05,0.00022745132446289062,8.230193634517491e-05,0.0,0.0,0.0,anisotropic
10,6.860619277543334e-12,0.016002589836716652,0.9916316270828247,0.9960993528366089,0.9932578802108765,0.0007806695066392422,-1.3669770068495957e-13,1.0422280985293575e-13,-2.4384331545997595e-16,3.482574480328398e-15,6.3194718555315e-13,-0.00013669769396074116,0.00010422281047794968,0.0006319471867755055,0.0008632564799302921,7.491522410418838e-05,0.0002377629280090332,8.719291508896276e-05,0.0,0.0,0.0,anisotropic
