epoch,cost,mse,gamma_min,gamma_max,gamma_mean,gamma_std,adjoint_grad_min,adjoint_grad_max,adjoint_grad_mean,adjoint_grad_std,adjoint_grad_norm,scaled_grad_min,scaled_grad_max,scaled_grad_norm,param_grad_norm,delta_gamma_mean_abs,delta_gamma_max_abs,delta_gamma_std,tv_raw,tv_loss,tv_weight,tv_type
0,3.357555553029634e-12,0.005122198723256588,0.9927728772163391,0.9937297105789185,0.9933056831359863,0.00014474947238340974,-1.3084001384503635e-13,7.08485462137809e-14,-1.3009637270393923e-16,2.6410895988786135e-15,4.786606766331303e-13,-0.001308400183916092,0.0007084854878485203,0.004786607343703508,0.0022453556803611,0.0002672616974450648,0.0012200474739074707,0.0003336195950396359,0.0,0.0,0.0,anisotropic
1,3.352744947990316e-12,0.005119888111948967,0.9922592639923096,0.9941547513008118,0.9932995438575745,0.0003228183777537197,-1.307158320387053e-13,7.064343549153737e-14,-1.2956766532617493e-16,2.6368061532643485e-15,4.778815689519822e-13,-0.0013071582652628422,0.0007064343662932515,0.004778815899044275,0.0043936316878805965,0.0004064648528583348,0.0022176504135131836,0.0005394931649789214,0.0,0.0,0.0,anisotropic
2,3.3417370433330706e-12,0.005111237987875938,0.9921925663948059,0.9956444501876831,0.9932705163955688,0.0006666597328148782,-1.3027300321388074e-13,7.020001035551796e-14,-1.2815669372450648e-16,2.623655331483515e-15,4.754913910526293e-13,-0.0013027300592511892,0.0007020001066848636,0.004754913970828056,0.006583145919496681,0.0009009166969917715,0.0037220120429992676,0.0011126631870865822,0.0,0.0,0.0,anisotropic
3,3.330966362111165e-12,0.005108291748911142,0.9894044995307922,0.9951315522193909,0.9931658506393433,0.0014364286325871944,-1.3051559344997438e-13,7.008954370666884e-14,-1.2749186550514046e-16,2.622020981411788e-15,4.751900370587869e-13,-0.001305155921727419,0.0007008954416960478,0.004751900676637888,0.010378146358315734,0.000826953211799264,0.0028489232063293457,0.0009736482170410454,0.0,0.0,0.0,anisotropic
4,3.313815367944617e-12,0.005100761540234089,0.9904157519340515,0.9963140487670898,0.9930480718612671,0.0017989411717280746,-1.303057461194898e-13,6.962768713371717e-14,-1.2561039357105185e-16,2.6055307322364043e-15,4.721920554215386e-13,-0.0013030574191361666,0.0006962768966332078,0.004721920471638441,0.010629413902413164,0.0009089884115383029,0.003424525260925293,0.0011014846386387944,0.0,0.0,0.0,anisotropic
