epoch,cost,mse,gamma_min,gamma_max,gamma_mean,gamma_std,adjoint_grad_min,adjoint_grad_max,adjoint_grad_mean,adjoint_grad_std,adjoint_grad_norm,scaled_grad_min,scaled_grad_max,scaled_grad_norm,param_grad_norm,delta_gamma_mean_abs,delta_gamma_max_abs,delta_gamma_std,tv_raw,tv_loss,tv_weight,tv_type
10,6.8917632017884145e-12,0.016010891646146774,0.9933240413665771,0.993374228477478,0.9933410882949829,8.364125278603751e-06,-1.3745130250999993e-13,1.0527653916811083e-13,-2.469533028049385e-16,3.505775348028404e-15,6.361760077067125e-13,-0.00013745130854658782,0.00010527653648750857,0.000636175973340869,6.136968636568854e-05,5.413419785327278e-06,1.2576580047607422e-05,2.3615236841578735e-06,0.0,0.0,0.0,anisotropic
11,6.891656516294642e-12,0.016011014580726624,0.993324875831604,0.9933863282203674,0.9933465123176575,1.0677704267436638e-05,-1.3744752135492339e-13,1.0527242597611897e-13,-2.4694128552499935e-16,3.5056677748441026e-15,6.361564378574991e-13,-0.00013744752504862845,0.00010527242557145655,0.000636156415566802,6.367738956289955e-05,5.8121513575315475e-06,1.3887882232666016e-05,2.876013468267047e-06,0.0,0.0,0.0,anisotropic
12,6.8915324835661096e-12,0.01601114496588707,0.9933252334594727,0.9933995604515076,0.9933522939682007,1.3500963177648373e-05,-1.3744340138666794e-13,1.0526787232699453e-13,-2.4692738889070846e-16,3.5055441080338035e-15,6.3613394066242e-13,-0.00013744340685661882,0.00010526787082199007,0.0006361339474096894,6.647838630167326e-05,6.185146048665047e-06,1.519918441772461e-05,3.4742661227937788e-06,0.0,0.0,0.0,anisotropic
13,6.8913902362410795e-12,0.016011280938982964,0.9933249950408936,0.9934141039848328,0.9933584928512573,1.6899635738809593e-05,-1.3743903747292369e-13,1.0526282401062889e-13,-2.4691153349272704e-16,3.505405829905164e-15,6.361087871720184e-13,-0.0001374390412820503,0.00010526282130740583,0.0006361087434925139,6.982467410641473e-05,6.5891836129594594e-06,1.6510486602783203e-05,4.1606385821069125e-06,0.0,0.0,0.0,anisotropic
14,6.891225003829993e-12,0.016011422500014305,0.9933241009712219,0.9934300184249878,0.9933649897575378,2.0984331058571115e-05,-1.3743423987831044e-13,1.0525722004064986e-13,-2.468934811030387e-16,3.5052495523263958e-15,6.360803810750992e-13,-0.00013743423915002495,0.00010525721882004291,0.0006360802799463272,7.376347142245272e-05,7.008911779848859e-06,1.7821788787841797e-05,4.941830866300734e-06,0.0,0.0,0.0,anisotropic
15,6.891035918971111e-12,0.016011565923690796,0.9933224320411682,0.993447482585907,0.9933717846870422,2.5837658540694974e-05,-1.374291034705183e-13,1.0525105364079385e-13,-2.4687299349362697e-16,3.505074428264551e-15,6.360483971110109e-13,-0.00013742910232394934,0.0001052510560839437,0.0006360483821481466,7.833823578895731e-05,7.438520697178319e-06,1.9252300262451172e-05,5.824514573760098e-06,0.0,0.0,0.0,anisotropic
16,6.890819512217483e-12,0.016011711210012436,0.9933199882507324,0.9934661984443665,0.9933788180351257,3.153931538690813e-05,-1.3742349272427568e-13,1.0524423671963434e-13,-2.468499383155939e-16,3.504879187170209e-15,6.36012889489862e-13,-0.00013742349983658642,0.0001052442385116592,0.0006360128754749894,8.358860507716314e-05,7.91540151112713e-06,2.086162567138672e-05,6.817733265052084e-06,0.0,0.0,0.0,anisotropic
17,6.8905731814838944e-12,0.016011860221624374,0.993316650390625,0.9934862852096558,0.9933860301971436,3.8273170503089204e-05,-1.374174076395826e-13,1.0523676250090777e-13,-2.4682399793158423e-16,3.5046612879445277e-15,6.35973207690349e-13,-0.00013741740258410573,0.00010523676610318944,0.0006359731778502464,8.954928199668003e-05,8.489871106576174e-06,2.2530555725097656e-05,7.929495041025802e-06,0.0,0.0,0.0,anisotropic
18,6.890296493089476e-12,0.016012009233236313,0.9933122396469116,0.9935079216957092,0.9933933615684509,4.607449591276236e-05,-1.3741079400633044e-13,1.0522850901186973e-13,-2.4679490764380196e-16,3.5044194600380866e-15,6.359291890821461e-13,-0.00013741079601459205,0.00010522850789129734,0.0006359291728585958,9.624901449070512e-05,9.261446393793449e-06,2.4557113647460938e-05,9.167981261271052e-06,0.0,0.0,0.0,anisotropic
19,6.889982074459455e-12,0.016012152656912804,0.9933035969734192,0.9935311675071716,0.9934007525444031,5.51222765352577e-05,-1.3740361116693772e-13,1.052194762525202e-13,-2.467624027544511e-16,3.50415073883557e-15,6.358802373540584e-13,-0.00013740360736846924,0.00010521947842789814,0.0006358802202157676,0.00010371014250636699,1.0233708962914534e-05,2.6524066925048828e-05,1.0539783033891581e-05,0.0,0.0,0.0,anisotropic
20,6.889629925593832e-12,0.016012296080589294,0.9932922720909119,0.9935567378997803,0.9934080839157104,6.554467836394906e-05,-1.3739588622645876e-13,1.052094202773704e-13,-2.4672621856573556e-16,3.5038538537875575e-15,6.3582618987576e-13,-0.00013739588030148298,0.00010520942305447534,0.000635826145298779,0.00011195015042735812,1.1391273801564239e-05,2.849102020263672e-05,1.2053174032189418e-05,0.0,0.0,0.0,anisotropic
21,6.889235709683916e-12,0.01601242646574974,0.9932779669761658,0.9935843348503113,0.9934154152870178,7.744636241113767e-05,-1.3738747010709484e-13,1.051984698354283e-13,-2.466860639100798e-16,3.503526263795207e-15,6.357665045461647e-13,-0.00013738746929448098,0.00010519847273826599,0.0006357664824463427,0.00012098326286367861,1.2738390068989247e-05,3.045797348022461e-05,1.3715959539695177e-05,0.0,0.0,0.0,anisotropic
22,6.888796824644494e-12,0.01601255312561989,0.9932606816291809,0.9936140179634094,0.9934225082397461,9.100387251237407e-05,-1.3737840346642743e-13,1.0518655038779454e-13,-2.4664170055946734e-16,3.503166063034387e-15,6.357009645248379e-13,-0.0001373784034512937,0.00010518654744373634,0.0006357009988278151,0.00013081972402315646,1.4310648111859336e-05,3.24249267578125e-05,1.5532134057139046e-05,0.0,0.0,0.0,anisotropic
23,6.888309367347745e-12,0.01601266674697399,0.993240237236023,0.9936457872390747,0.99342942237854,0.00010637456580298021,-1.3736883538225525e-13,1.0517352640919755e-13,-2.465928373463226e-16,3.502771980955677e-15,6.356291361309108e-13,-0.00013736882829107344,0.00010517352347960696,0.0006356291123665869,0.00014146249200129845,1.604498720553238e-05,3.457069396972656e-05,1.750160299707204e-05,0.0,0.0,0.0,anisotropic
24,6.887772036751061e-12,0.01601276732981205,0.9932163953781128,0.9936795234680176,0.9934359788894653,0.00012368144234642386,-1.3735853546161664e-13,1.0515949276732744e-13,-2.4653923604262917e-16,3.502341264701998e-15,6.355506398936228e-13,-0.00013735854008700699,0.00010515949543332681,0.0006355506484396756,0.00015290400735056868,1.7925374777405523e-05,3.68952751159668e-05,1.9618064470705576e-05,0.0,0.0,0.0,anisotropic
25,6.887180496045753e-12,0.016012853011488914,0.9931890368461609,0.9937153458595276,0.993442177772522,0.0001431042473996058,-1.3734770699241894e-13,1.0514431393691265e-13,-2.464805260714726e-16,3.501870949658035e-15,6.354649879219965e-13,-0.00013734771346207708,0.00010514431050978601,0.0006354650249704719,0.0001651264712900743,1.9984914615633897e-05,3.927946090698242e-05,2.187578684242908e-05,0.0,0.0,0.0,anisotropic
26,6.8865334441892134e-12,0.016012925654649734,0.9931581020355225,0.9937533736228943,0.99344801902771,0.00016476167365908623,-1.373363635271893e-13,1.0512806445685252e-13,-2.464165486141753e-16,3.5013618828567353e-15,6.35372288636249e-13,-0.00013733636296819896,0.00010512806329643354,0.0006353723001666367,0.00017810399255153043,2.2203785192687064e-05,4.1604042053222656e-05,2.4262790248030797e-05,0.0,0.0,0.0,anisotropic
27,6.885828712777098e-12,0.016012977808713913,0.9931236505508423,0.9937934875488281,0.993453323841095,0.00018877812544815242,-1.3732434243560188e-13,1.0511065623572055e-13,-2.4634727720095767e-16,3.5008119467157305e-15,6.352721083555113e-13,-0.00013732434308622032,0.00010511065920582041,0.0006352721247822046,0.00019180454677485823,2.4559984012739733e-05,4.392862319946289e-05,2.6765716029331088e-05,0.0,0.0,0.0,anisotropic
28,6.885062832362454e-12,0.01601301319897175,0.9930856823921204,0.9938357472419739,0.9934580326080322,0.0002152717934222892,-1.3731186055809114e-13,1.050920079583538e-13,-2.4627228831534606e-16,3.5002198706855997e-15,6.351641760292404e-13,-0.00013731185754295439,0.00010509201092645526,0.0006351641495712101,0.00020619031511892328,2.704614780668635e-05,4.6253204345703125e-05,2.9368940886342898e-05,0.0,0.0,0.0,anisotropic
29,6.884237103987889e-12,0.016013024374842644,0.9930444955825806,0.9938800930976868,0.9934621453285217,0.00024435707018710673,-1.372987010542226e-13,1.0507216028233374e-13,-2.461917407760181e-16,3.499584807733396e-15,6.350485458675448e-13,-0.00013729870261158794,0.00010507216211408377,0.000635048549156636,0.00022121827440728132,2.9640716093126684e-05,4.83393669128418e-05,3.2057232601800933e-05,0.0,0.0,0.0,anisotropic
30,6.883347190844713e-12,0.0160130113363266,0.9930002093315125,0.9939265847206116,0.9934654831886292,0.0002761033538263291,-1.372848774765234e-13,1.050510725500789e-13,-2.4610531694561856e-16,3.4989061225844083e-15,6.349248926097728e-13,-0.000137284878292121,0.00010505106911296025,0.0006349248578771949,0.00023684054034050792,3.2313088013324887e-05,5.066394805908203e-05,3.481438761809841e-05,0.0,0.0,0.0,anisotropic
31,6.882394393975533e-12,0.016012970358133316,0.9929529428482056,0.9939751029014587,0.9934680461883545,0.0003105786454398185,-1.3727052535026513e-13,1.0502867022268991e-13,-2.4601309623348624e-16,3.498184026996874e-15,6.347933246761417e-13,-0.00013727053010370582,0.00010502867371542379,0.0006347933085635304,0.000253008315181264,3.505660788505338e-05,5.4717063903808594e-05,3.762810229090974e-05,0.0,0.0,0.0,anisotropic
32,6.881379147061217e-12,0.016012897714972496,0.9929013252258301,0.9940256476402283,0.9934698343276978,0.0003478329163044691,-1.372555091501762e-13,1.0500510237796551e-13,-2.4591510510940076e-16,3.4974191562455034e-15,6.346539504868687e-13,-0.00013725551252719015,0.00010500509961275384,0.0006346539594233036,0.0002696790225162691,3.78550284949597e-05,5.888938903808594e-05,4.049297422170639e-05,0.0,0.0,0.0,anisotropic
33,6.880297546973946e-12,0.01601278968155384,0.9928447008132935,0.9940784573554993,0.9934706687927246,0.0003879199211951345,-1.3723997795405535e-13,1.0498027414821559e-13,-2.458112641640233e-16,3.496612145605007e-15,6.34506878462171e-13,-0.00013723997108172625,0.00010498027404537424,0.0006345068686641753,0.00028682368343234274,4.07008956244681e-05,6.282329559326172e-05,4.341161547927186e-05,0.0,0.0,0.0,anisotropic
34,6.879151328437194e-12,0.016012640669941902,0.992783784866333,0.9941343665122986,0.9934704303741455,0.0004308776406105608,-1.3722374202652238e-13,1.0495416520464942e-13,-2.4570154692757427e-16,3.4957625715589108e-15,6.343521086020487e-13,-0.00013722374569624662,0.00010495416790945455,0.0006343521527014673,0.0003044259681325268,4.36011359852273e-05,6.663799285888672e-05,4.639274629880674e-05,0.0,0.0,0.0,anisotropic
35,6.877937455684879e-12,0.01601244881749153,0.992719292640686,0.9941923022270203,0.9934691190719604,0.0004768081125803292,-1.37206950445376e-13,1.0492677554726701e-13,-2.4558582105115565e-16,3.494870645865452e-15,6.341895866963931e-13,-0.0001372069527860731,0.00010492677392903715,0.0006341896369121969,0.00032247401460469647,4.6575361920986325e-05,7.039308547973633e-05,4.9434282118454576e-05,0.0,0.0,0.0,anisotropic
36,6.8766537603126565e-12,0.01601220853626728,0.9926510453224182,0.9942522048950195,0.9934666752815247,0.0005257328739389777,-1.371893999227089e-13,1.0489797642706036e-13,-2.4546395418586944e-16,3.4939355214916833e-15,6.340191501148784e-13,-0.00013718940317630768,0.00010489797568880022,0.0006340191466733813,0.0003409536741778395,4.9612935981713235e-05,7.432699203491211e-05,5.252401024335995e-05,0.0,0.0,0.0,anisotropic
37,6.875298073916181e-12,0.01601191982626915,0.9925788640975952,0.9943143129348755,0.9934629201889038,0.0005777039914391935,-1.3717103624841243e-13,1.0486791014556462e-13,-2.4533584045259723e-16,3.4929571984376045e-15,6.338409072777218e-13,-0.00013717103865928948,0.00010486791143193841,0.0006338409148156643,0.0003598475926924942,5.2676216000691056e-05,7.855892181396484e-05,5.564753882936202e-05,0.0,0.0,0.0,anisotropic
38,6.873869529133714e-12,0.01601158082485199,0.9925024509429932,0.994378387928009,0.9934579133987427,0.0006327510345727205,-1.371520085002853e-13,1.048364818350897e-13,-2.452014004420002e-16,3.491935464944979e-15,6.336546955545974e-13,-0.00013715200475417078,0.00010483647929504514,0.0006336547085084021,0.00037914001535917306,5.573948874371126e-05,8.386373519897461e-05,5.8795012591872364e-05,0.0,0.0,0.0,anisotropic
39,6.872368125965256e-12,0.016011185944080353,0.9924214482307434,0.9944443106651306,0.9934515357017517,0.000690885994117707,-1.3713215404800166e-13,1.0480373892948064e-13,-2.450606076842988e-16,3.490871168046754e-15,6.334607317859398e-13,-0.00013713215594179928,0.00010480373748578131,0.0006334607023745775,0.0003988192275744997,5.881774995941669e-05,9.02414321899414e-05,6.196209142217413e-05,0.0,0.0,0.0,anisotropic
40,6.870794731772545e-12,0.016010740771889687,0.992335319519043,0.9945120811462402,0.9934436082839966,0.0007521313382312655,-1.3711194723001197e-13,1.047697559676368e-13,-2.4491370040750937e-16,3.4897651547758767e-15,6.332591243919661e-13,-0.00013711194333154708,0.00010476975876372308,0.0006332591874524951,0.00041887947797387856,6.192474393174052e-05,9.804964065551758e-05,6.51630325592123e-05,0.0,0.0,0.0,anisotropic
41,6.869146744470367e-12,0.016010237857699394,0.9922431707382202,0.99458247423172,0.9934341907501221,0.000816530839074403,-1.3709098147050153e-13,1.0473451939703102e-13,-2.4476038744405634e-16,3.4886165780994e-15,6.330497649524591e-13,-0.00013709098857361823,0.00010473452130099759,0.0006330497562885284,0.00043931834644328173,6.510561797767878e-05,0.00010591745376586914,6.843502342235297e-05,0.0,0.0,0.0,anisotropic
42,6.867424164058722e-12,0.016009680926799774,0.9921451807022095,0.9946548342704773,0.9934229850769043,0.0008841275121085346,-1.3706954137254063e-13,1.0469804954645404e-13,-2.446007217334989e-16,3.487425861533797e-15,6.328327618876362e-13,-0.00013706953905057162,0.00010469804692547768,0.000632832816336304,0.000460133756338255,6.840789137640968e-05,0.00011336803436279297,7.181651017162949e-05,0.0,0.0,0.0,anisotropic
43,6.865624822133265e-12,0.01600906252861023,0.9920411109924316,0.9947289824485779,0.9934099316596985,0.0009550685063004494,-1.370475862785478e-13,1.0466042095480521e-13,-2.4443446504782064e-16,3.4861921580461213e-15,6.32607844146954e-13,-0.00013704758021049201,0.00010466042294865474,0.0006326078437268734,0.0004813213047190574,7.18631490599364e-05,0.00012063980102539062,7.531945448135957e-05,0.0,0.0,0.0,anisotropic
44,6.86374698397052e-12,0.016008388251066208,0.9919307231903076,0.9948047995567322,0.9933948516845703,0.0010294525418430567,-1.370252517137946e-13,1.046215523069216e-13,-2.4426159091724196e-16,3.484914620603425e-15,6.323749575203041e-13,-0.0001370252575725317,0.00010462155478307977,0.0006323749548755586,0.0005028771710114304,7.546756387455389e-05,0.00012832880020141602,7.894086593296379e-05,0.0,0.0,0.0,anisotropic
45,6.861792384293963e-12,0.01600765436887741,0.9918138980865479,0.9948822855949402,0.9933775663375854,0.0011074020294472575,-1.370026054409168e-13,1.04581511365439e-13,-2.4408201993242405e-16,3.4835932492057083e-15,6.321341020076865e-13,-0.00013700260024052113,0.00010458150791237131,0.0006321340915746987,0.0005247970003064438,7.92062928667292e-05,0.00013637542724609375,8.267284283647314e-05,0.0,0.0,0.0,anisotropic
46,6.859760155741856e-12,0.01600685901939869,0.9916905164718628,0.9949613809585571,0.9933578968048096,0.0011890288442373276,-1.3697970167002305e-13,1.0454030490662097e-13,-2.438958315027057e-16,3.4822278320947343e-15,6.318852233989924e-13,-0.00013697969552595168,0.00010454030416440219,0.0006318851956166327,0.0005470731445666549,8.30541830509901e-05,0.00014388561248779297,8.649683149997145e-05,0.0,0.0,0.0,anisotropic
47,6.8576502983141996e-12,0.016006000339984894,0.9915605187416077,0.9950417876243591,0.9933357238769531,0.0012744293780997396,-1.3695675724154782e-13,1.0449787194409532e-13,-2.4370291974896855e-16,3.4808190045452136e-15,6.316284301144393e-13,-0.00013695676170755178,0.00010449787077959627,0.0006316284416243434,0.000569696889105362,8.703236380824819e-05,0.00015079975128173828,9.038857388077304e-05,0.0,0.0,0.0,anisotropic
48,6.855463245691862e-12,0.016005076467990875,0.9914237856864929,0.9951233863830566,0.9933108687400818,0.0013636312214657664,-1.3693346044736654e-13,1.0445429379302498e-13,-2.4350346995966976e-16,3.4793676135900934e-15,6.313637763641355e-13,-0.00013693346409127116,0.00010445429506944492,0.0006313637713901699,0.0005926687581194116,9.108745871344581e-05,0.00015693902969360352,9.43417107919231e-05,0.0,0.0,0.0,anisotropic
49,6.853196829470498e-12,0.016004087403416634,0.9912803769111633,0.9952061176300049,0.9932830333709717,0.0014566911850124598,-1.369099332602236e-13,1.0440946880945629e-13,-2.4329740272547055e-16,3.477872176921716e-15,6.310910995177554e-13,-0.0001369099336443469,0.00010440946789458394,0.0006310910684987903,0.0006159980321494296,9.523073822492734e-05,0.00016242265701293945,9.837939433054999e-05,0.0,0.0,0.0,anisotropic
50,6.8508540854161915e-12,0.01600303128361702,0.991129994392395,0.9952900409698486,0.9932522773742676,0.0015536954160779715,-1.3688609436495608e-13,1.0436348508481574e-13,-2.430847180463709e-16,3.476333965089502e-15,6.308107248359507e-13,-0.00013688609760720283,0.0001043634838424623,0.0006308106821961701,0.0006396990852300716,9.951170795829967e-05,0.0001679062843322754,0.00010252748325001448,0.0,0.0,0.0,anisotropic
51,6.848432411443728e-12,0.016001898795366287,0.9909707307815552,0.9953749179840088,0.993218183517456,0.0016547271516174078,-1.3686198441914543e-13,1.0431631551404905e-13,-2.4286541592237086e-16,3.4747534016099256e-15,6.305224354782868e-13,-0.00013686198508366942,0.00010431631380924955,0.0006305224378593266,0.0006637948004578992,0.00010389936505816877,0.00017386674880981445,0.00010679182014428079,0.0,0.0,0.0,anisotropic
52,6.845930072829631e-12,0.016000691801309586,0.9908036589622498,0.9954607486724854,0.9931807518005371,0.0017599270213395357,-1.368374407924658e-13,1.0426802785979197e-13,-2.4263931106501316e-16,3.4731277336259078e-15,6.302261230245465e-13,-0.00013683743600267917,0.00010426803055452183,0.0006302261026576161,0.0006883210988119205,0.00010839762398973107,0.00018388032913208008,0.00011116878886241466,0.0,0.0,0.0,anisotropic
53,6.843347069573902e-12,0.015999402850866318,0.9906283020973206,0.9955474138259888,0.9931396842002869,0.0018693816382437944,-1.3681258545766156e-13,1.0421863567457168e-13,-2.4240637700451823e-16,3.471458655203343e-15,6.299217332646212e-13,-0.00013681258133146912,0.00010421863407827914,0.0006299217930063605,0.000713319460754409,0.00011301189806545153,0.00019675493240356445,0.0001156490616267547,0.0,0.0,0.0,anisotropic
54,6.8406803659104565e-12,0.015998024493455887,0.9904438257217407,0.9956348538398743,0.9930947422981262,0.0019832325633615255,-1.3678728288946118e-13,1.0416813895838817e-13,-2.4216640198264925e-16,3.4697442605181004e-15,6.296091577782936e-13,-0.00013678729010280222,0.0001041681389324367,0.0006296091014519334,0.0007388288477162114,0.0001177688391180709,0.00021123886108398438,0.00012023367162328213,0.0,0.0,0.0,anisotropic
55,6.837929528158426e-12,0.015996553003787994,0.9902494549751282,0.9957229495048523,0.9930456280708313,0.002101553836837411,-1.367616686131362e-13,1.0411661902640437e-13,-2.419192801202878e-16,3.4679834907789956e-15,6.292881255150207e-13,-0.00013676166418008506,0.00010411661787657067,0.0006292880862019956,0.0007648985724077098,0.0001228448818437755,0.00022560358047485352,0.000124947473523207,0.0,0.0,0.0,anisotropic
56,6.835093255275204e-12,0.01599498838186264,0.9900445342063904,0.9958116412162781,0.9929920434951782,0.0022245070431381464,-1.3673583749637674e-13,1.040639810109302e-13,-2.416649584778747e-16,3.466176981260739e-15,6.289586364748023e-13,-0.0001367358345305547,0.00010406398359918967,0.0006289586308412254,0.0007915913835539168,0.00012818860705010593,0.00024020671844482422,0.00012984045315533876,0.0,0.0,0.0,anisotropic
57,6.832168077813838e-12,0.01599332131445408,0.9898287057876587,0.9959006905555725,0.9929336309432983,0.002352283801883459,-1.367096946714927e-13,1.0401032655591932e-13,-2.414031723576139e-16,3.464322190864489e-15,6.286204196070955e-13,-0.00013670969929080456,0.00010401032341178507,0.0006286204443313181,0.0008189750142140432,0.0001337789581157267,0.00025385618209838867,0.0001349491358269006,0.0,0.0,0.0,anisotropic
58,6.8291544294551976e-12,0.01599155180156231,0.9896020293235779,0.9959901571273804,0.9928699731826782,0.002485092729330063,-1.3668342987386423e-13,1.0395556756994523e-13,-2.4113373647104825e-16,3.4624176372825876e-15,6.282730954411397e-13,-0.00013668343308381736,0.00010395556455478072,0.0006282731192186475,0.0008471168584757504,0.0001396079605910927,0.0002665519714355469,0.00014029240992385894,0.0,0.0,0.0,anisotropic
59,6.826047539709723e-12,0.01598968170583248,0.9893642663955688,0.9960799217224121,0.9928010702133179,0.0026231645606458187,-1.3665701599843705e-13,1.0389971760553507e-13,-2.4085649199950007e-16,3.46046099117443e-15,6.279162845061748e-13,-0.00013665702135767788,0.00010389971430413425,0.0006279163062572479,0.0008760821897806092,0.00014562813157681376,0.00027740001678466797,0.0001458804472349584,0.0,0.0,0.0,anisotropic
60,6.822843939130463e-12,0.015987709164619446,0.9891151189804077,0.9961699843406677,0.9927264451980591,0.0027667777612805367,-1.366305343603741e-13,1.0384276311016169e-13,-2.4057104189627537e-16,3.4584514055070693e-15,6.27549769961766e-13,-0.00013663053687196225,0.00010384276538388804,0.0006275498308241367,0.000905929967977595,0.00015182036440819502,0.00028651952743530273,0.00015170502592809498,0.0,0.0,0.0,anisotropic
61,6.819543194036548e-12,0.015985634177923203,0.9888541102409363,0.9962601661682129,0.9926459789276123,0.0029161302372813225,-1.366038765394581e-13,1.0378455500602637e-13,-2.4027722734269654e-16,3.456385703906953e-15,6.271731181270446e-13,-0.00013660387776326388,0.00010378455772297457,0.0006271731108427048,0.0009367193000513221,0.00015822250861674547,0.0002944469451904297,0.00015777639055158943,0.0,0.0,0.0,anisotropic
62,6.8161396665766816e-12,0.0159834586083889,0.9885807037353516,0.9963504076004028,0.992559552192688,0.00307149114087224,-1.3657712385085202e-13,1.0372512039818343e-13,-2.3997486305030635e-16,3.4542634628576072e-15,6.267861121615759e-13,-0.00013657711679115891,0.0001037251204252243,0.0006267860881052911,0.0009685212188768776,0.00016487286484334618,0.00030815601348876953,0.0001641400158405304,0.0,0.0,0.0,anisotropic
63,6.8126329230699945e-12,0.01598118059337139,0.9882941246032715,0.996440589427948,0.9924668073654175,0.003233096795156598,-1.3655012721675713e-13,1.036644186290514e-13,-2.396637902004272e-16,3.4520834118096115e-15,6.263885352249254e-13,-0.0001365501229884103,0.00010366441711084917,0.0006263885297812521,0.001001412032157917,0.00017181612201966345,0.00032442808151245117,0.0001708342315396294,0.0,0.0,0.0,anisotropic
